id_vivienda,superficie,num_hab,distancia,fecha_const,parking,premiada,tam_buzon,precio,impuestos,vendida
viv_6144,123.0,2,7,1995-01-01,int,0,1.1,341000,34100.0,0
viv_6145,123.0,3,7,1999-01-01,,0,1.9,280000,28000.0,1
viv_6146,98.0,3,1,1964-01-01,ext,0,1.2,257000,25700.0,0
viv_6147,77.0,3,3,1979-01-01,int,0,0.7,256000,25600.0,1
viv_6148,90.0,3,10,1965-01-01,int,0,1.6,185000,18500.0,1
viv_6149,105.0,3,9,1978-01-01,int,0,1.8,266000,26600.0,1
viv_6150,101.0,2,2,2000-01-01,ext,0,1.5,272000,27200.0,1
viv_6151,111.0,2,5,1999-01-01,ext,0,0.7,281000,28100.0,1
viv_6152,124.0,2,1,2006-01-01,,0,0.9,274000,27400.0,1
viv_6153,88.0,4+,10,1984-01-01,int,0,1.5,208000,20800.0,1
viv_6154,64.0,3,10,1993-01-01,ext,0,0.9,224000,22400.0,0
viv_6155,97.0,3,1,1982-01-01,int,0,0.9,304000,30400.0,1
viv_6156,96.0,3,8,1996-01-01,ext,0,1.6,263000,26300.0,1
viv_6157,110.0,3,6,2008-01-01,int,0,0.6,128000,12800.0,0
viv_6158,66.0,3,3,2022-01-01,ext,0,1.6,301000,30100.0,0
viv_6159,98.0,1,4,1983-01-01,int,0,0.5,216000,21600.0,1
viv_6160,92.0,1,10,1982-01-01,int,0,1.2,164000,16400.0,1
viv_6161,90.0,3,6,2020-01-01,int,0,1.2,229000,22900.0,0
viv_6162,80.0,3,1,1977-01-01,,0,1.8,231000,23100.0,1
viv_6163,90.0,1,4,2011-01-01,int,0,1.3,205000,20500.0,1
viv_6164,84.0,1,1,1969-01-01,ext,0,1.3,118000,11800.0,0
viv_6165,130.0,4+,5,1991-01-01,,0,1.7,191000,19100.0,0
viv_6166,86.0,3,7,2003-01-01,ext,0,1.7,255000,25500.0,1
viv_6167,122.0,3,8,1987-01-01,int,0,0.9,312000,31200.0,1
viv_6168,91.0,4+,7,2020-01-01,ext,0,1.8,275000,27500.0,1
viv_6169,104.0,2,7,2003-01-01,int,0,1.8,268000,26800.0,1
viv_6170,60.0,4+,1,1991-01-01,,0,1.1,202000,20200.0,1
viv_6171,125.0,3,10,1999-01-01,,0,1.8,244000,24400.0,0
viv_6172,115.0,3,4,2013-01-01,ext,0,1.3,198000,19800.0,0
viv_6173,74.0,3,5,1989-01-01,int,0,0.8,245000,24500.0,1
viv_6174,89.0,3,9,1980-01-01,ext,0,1.1,233000,23300.0,1
viv_6175,93.0,4+,1,2017-01-01,ext,0,0.5,298000,29800.0,1
viv_6176,,2,6,1996-01-01,ext,0,1.4,220000,22000.0,1
viv_6177,60.0,4+,8,2000-01-01,int,0,1.2,206000,20600.0,1
viv_6178,68.0,3,8,1969-01-01,,0,1.0,192000,19200.0,1
viv_6179,118.0,4+,7,1973-01-01,ext,0,1.9,312000,31200.0,1
viv_6180,115.0,3,8,2004-01-01,ext,0,1.6,294000,29400.0,1
viv_6181,95.0,3,9,2003-01-01,,0,2.0,241000,24100.0,0
viv_6182,91.0,2,7,1977-01-01,,0,1.0,219000,21900.0,1
viv_6183,122.0,2,9,1997-01-01,,0,1.1,261000,26100.0,0
viv_6184,89.0,3,1,2004-01-01,int,0,0.7,286000,28600.0,1
viv_6185,84.0,4+,1,2012-01-01,ext,0,1.9,281000,28100.0,1
viv_6186,93.0,4+,9,2011-01-01,,0,0.6,231000,23100.0,1
viv_6187,87.0,2,1,2009-01-01,ext,0,1.3,344000,34400.0,0
viv_6188,77.0,1,4,2016-01-01,ext,0,1.4,185000,18500.0,1
viv_6189,94.0,2,4,1987-01-01,ext,0,0.9,120000,12000.0,0
viv_6190,122.0,1,8,1969-01-01,ext,0,1.6,130000,13000.0,0
viv_6191,128.0,1,5,2019-01-01,ext,0,1.8,314000,31400.0,0
viv_6192,99.0,3,8,1986-01-01,,0,0.5,183000,18300.0,0
viv_6193,88.0,1,2,1978-01-01,int,0,1.4,206000,20600.0,1
viv_6194,104.0,4+,7,1992-01-01,ext,0,1.6,297000,29700.0,1
viv_6195,128.0,4+,4,1991-01-01,,0,1.8,315000,31500.0,1
viv_6196,99.0,3,3,1971-01-01,ext,0,0.9,282000,28200.0,1
viv_6197,62.0,1,3,2001-01-01,,0,0.8,157000,15700.0,1
viv_6198,103.0,2,7,2006-01-01,int,0,1.9,269000,26900.0,1
viv_6199,71.0,2,2,2018-01-01,int,0,1.6,226000,22600.0,1
viv_6200,73.0,2,2,1985-01-01,int,0,1.0,144000,14400.0,0
viv_6201,93.0,3,1,1990-01-01,,0,1.9,332000,33200.0,0
viv_6202,87.0,3,6,1968-01-01,ext,0,0.5,132000,13200.0,0
viv_6203,115.0,1,4,2010-01-01,int,0,1.8,229000,22900.0,1
viv_6204,99.0,1,6,2021-01-01,,0,0.6,136000,13600.0,0
viv_6205,70.0,4+,10,1997-01-01,int,0,1.7,187000,18700.0,1
viv_6206,125.0,3,4,2011-01-01,int,0,1.6,348000,34800.0,1
viv_6207,127.0,1,1,1980-01-01,int,0,1.6,241000,24100.0,1
viv_6208,72.0,2,7,2000-01-01,,0,1.8,197000,19700.0,1
viv_6209,92.0,3,9,2015-01-01,,0,1.5,169000,16900.0,0
viv_6210,125.0,3,2,1972-01-01,ext,0,0.9,328000,32800.0,1
viv_6211,78.0,4+,7,2009-01-01,int,0,0.9,259000,25900.0,1
viv_6212,76.0,4+,6,2012-01-01,,0,1.9,229000,22900.0,1
viv_6213,76.0,2,6,1989-01-01,,0,1.6,132000,13200.0,0
viv_6214,84.0,2,7,2022-01-01,int,0,2.0,241000,24100.0,1
viv_6215,85.0,2,10,1993-01-01,int,0,0.8,189000,18900.0,1
viv_6216,84.0,3,6,2008-01-01,ext,0,1.8,256000,25600.0,1
viv_6217,115.0,3,2,2019-01-01,int,0,1.3,342000,34200.0,1
viv_6218,76.0,2,9,1969-01-01,ext,0,1.6,195000,19500.0,1
viv_6219,94.0,4+,6,1977-01-01,ext,0,1.4,283000,28300.0,1
viv_6220,121.0,1,9,2006-01-01,ext,0,0.6,145000,14500.0,0
viv_6221,67.0,2,3,1982-01-01,ext,0,1.7,159000,15900.0,0
viv_6222,64.0,4+,3,2014-01-01,int,0,1.7,134000,13400.0,0
viv_6223,82.0,3,10,2006-01-01,,0,1.5,178000,17800.0,1
viv_6224,122.0,1,9,1964-01-01,ext,0,1.1,166000,16600.0,1
viv_6225,113.0,4+,5,2019-01-01,ext,0,0.5,170000,17000.0,0
viv_6226,72.0,3,4,1980-01-01,ext,0,1.4,236000,23600.0,1
viv_6227,66.0,2,10,2019-01-01,ext,0,1.5,150000,15000.0,0
viv_6228,69.0,3,8,1998-01-01,int,0,1.4,204000,20400.0,0
viv_6229,125.0,1,5,2008-01-01,int,0,1.7,237000,23700.0,1
viv_6230,123.0,2,1,1979-01-01,ext,0,1.3,118000,11800.0,0
viv_6231,83.0,4+,1,1971-01-01,int,0,1.9,126000,12600.0,0
viv_6232,68.0,1,5,2008-01-01,,0,1.6,322000,32200.0,0
viv_6233,121.0,4+,6,1978-01-01,int,0,1.6,348000,34800.0,1
viv_6234,73.0,2,10,1987-01-01,,0,1.3,161000,16100.0,1
viv_6235,114.0,3,7,1981-01-01,ext,0,1.0,297000,29700.0,1
viv_6236,104.0,3,8,1997-01-01,int,0,1.2,285000,28500.0,1
viv_6237,108.0,3,2,1968-01-01,ext,0,1.6,278000,27800.0,0
viv_6238,75.0,2,4,1970-01-01,int,0,0.9,223000,22300.0,1
viv_6239,113.0,4+,10,1979-01-01,ext,0,1.0,230000,23000.0,1
viv_6240,89.0,3,5,1991-01-01,ext,0,0.8,189000,18900.0,0
viv_6241,104.0,1,8,1992-01-01,int,0,1.7,132000,13200.0,0
viv_6242,77.0,1,3,1991-01-01,ext,0,1.5,186000,18600.0,1
viv_6243,82.0,3,9,1969-01-01,ext,0,0.6,219000,21900.0,1
viv_6244,92.0,1,7,2015-01-01,int,0,1.8,161000,16100.0,0
viv_6245,71.0,2,5,1989-01-01,ext,0,1.2,155000,15500.0,0
viv_6246,106.0,3,4,1998-01-01,ext,0,1.9,305000,30500.0,1
viv_6247,101.0,3,3,2022-01-01,int,0,1.3,312000,31200.0,1
viv_6248,95.0,2,9,2001-01-01,int,0,1.6,258000,25800.0,0
viv_6249,126.0,3,1,1979-01-01,,0,0.6,301000,30100.0,1
viv_6250,63.0,3,2,2019-01-01,ext,0,2.0,216000,21600.0,1
viv_6251,96.0,2,1,2012-01-01,ext,0,1.5,265000,26500.0,1
viv_6252,112.0,3,6,1988-01-01,,0,0.6,269000,26900.0,1
viv_6253,67.0,2,8,1983-01-01,int,0,1.0,201000,20100.0,1
viv_6254,87.0,1,5,2023-01-01,ext,0,1.5,197000,19700.0,1
viv_6255,110.0,4+,4,1973-01-01,ext,0,1.4,318000,31800.0,1
viv_6256,61.0,1,4,1983-01-01,ext,0,1.7,164000,16400.0,1
viv_6257,84.0,4+,5,2005-01-01,int,0,0.8,281000,28100.0,1
viv_6258,92.0,4+,7,2010-01-01,int,0,1.0,291000,29100.0,1
viv_6259,77.0,2,4,2000-01-01,ext,0,1.6,230000,23000.0,1
viv_6260,95.0,1,1,1993-01-01,int,0,0.5,327000,32700.0,0
viv_6261,118.0,1,4,1989-01-01,,0,1.6,151000,15100.0,0
viv_6262,102.0,1,5,1966-01-01,int,0,0.7,202000,20200.0,1
viv_6263,107.0,3,2,2007-01-01,,0,0.6,340000,34000.0,0
viv_6264,119.0,4+,4,2002-01-01,,0,0.6,303000,30300.0,1
viv_6265,108.0,4+,8,1988-01-01,ext,0,0.9,292000,29200.0,1
viv_6266,126.0,2,2,1965-01-01,,0,2.0,240000,24000.0,1
viv_6267,86.0,4+,4,2009-01-01,int,0,1.3,288000,28800.0,1
viv_6268,62.0,4+,8,2001-01-01,int,0,1.1,214000,21400.0,1
viv_6269,109.0,4+,4,1983-01-01,ext,0,0.6,324000,32400.0,1
viv_6270,126.0,3,6,1986-01-01,,0,1.0,292000,29200.0,0
viv_6271,95.0,4+,2,1985-01-01,,0,1.0,268000,26800.0,1
viv_6272,65.0,3,6,1965-01-01,,0,1.3,180000,18000.0,1
viv_6273,127.0,2,4,2023-01-01,int,0,1.2,319000,31900.0,1
viv_6274,79.0,4+,8,1989-01-01,int,0,1.9,208000,20800.0,0
viv_6275,124.0,2,8,1968-01-01,ext,0,1.4,258000,25800.0,1
viv_6276,104.0,4+,8,1980-01-01,ext,0,0.5,284000,28400.0,1
viv_6277,95.0,4+,6,1991-01-01,ext,0,1.4,291000,29100.0,1
viv_6278,81.0,3,7,1964-01-01,ext,0,1.6,193000,19300.0,1
viv_6279,68.0,3,10,1971-01-01,int,0,1.9,173000,17300.0,1
viv_6280,128.0,4+,8,1986-01-01,ext,0,0.9,325000,32500.0,1
viv_6281,89.0,4+,10,2005-01-01,int,0,1.3,210000,21000.0,1
viv_6282,110.0,2,5,1966-01-01,int,0,1.2,261000,26100.0,1
viv_6283,98.0,3,9,2000-01-01,int,0,0.8,256000,25600.0,1
viv_6284,116.0,1,1,1985-01-01,,0,1.8,210000,21000.0,1
viv_6285,111.0,3,6,2023-01-01,ext,0,1.0,306000,30600.0,1
viv_6286,120.0,1,1,1991-01-01,int,0,1.1,175000,17500.0,0
viv_6287,122.0,2,4,2010-01-01,,0,1.9,269000,26900.0,1
viv_6288,101.0,2,2,2019-01-01,,0,0.7,245000,24500.0,1
viv_6289,100.0,2,5,2020-01-01,ext,0,1.5,193000,19300.0,0
viv_6290,79.0,3,10,1964-01-01,int,0,0.8,159000,15900.0,1
viv_6291,95.0,2,7,2001-01-01,,0,0.9,226000,22600.0,1
viv_6292,103.0,2,1,2020-01-01,ext,0,1.2,207000,20700.0,0
viv_6293,119.0,4+,7,2016-01-01,int,0,1.8,338000,33800.0,1
viv_6294,78.0,4+,10,2017-01-01,ext,0,0.6,293000,29300.0,0
viv_6295,126.0,3,4,1980-01-01,ext,0,1.8,329000,32900.0,1
viv_6296,91.0,4+,5,1990-01-01,int,0,1.2,298000,29800.0,1
viv_6297,71.0,3,1,1971-01-01,int,0,1.7,239000,23900.0,1
viv_6298,114.0,1,3,2002-01-01,,0,0.8,208000,20800.0,1
viv_6299,61.0,2,10,2008-01-01,int,0,1.6,240000,24000.0,0
viv_6300,127.0,4+,8,1983-01-01,int,0,0.9,335000,33500.0,1
viv_6301,90.0,1,2,2001-01-01,ext,0,1.8,121000,12100.0,0
viv_6302,93.0,1,6,1983-01-01,ext,0,0.9,284000,28400.0,0
viv_6303,96.0,3,4,2022-01-01,ext,0,1.2,289000,28900.0,1
viv_6304,128.0,4+,9,1997-01-01,int,0,1.5,309000,30900.0,1
viv_6305,126.0,2,8,1995-01-01,,0,1.1,251000,25100.0,1
viv_6306,84.0,3,9,2011-01-01,int,0,1.8,238000,23800.0,1
viv_6307,100.0,4+,7,1997-01-01,,0,1.9,265000,26500.0,1
viv_6308,62.0,1,3,1965-01-01,ext,0,1.2,154000,15400.0,1
viv_6309,70.0,2,6,2003-01-01,int,0,0.7,215000,21500.0,1
viv_6310,90.0,3,5,1987-01-01,ext,0,1.4,270000,27000.0,1
viv_6311,95.0,1,9,2000-01-01,ext,0,1.9,120000,12000.0,0
viv_6312,125.0,1,7,1986-01-01,,0,1.6,205000,20500.0,1
viv_6313,111.0,4+,10,1967-01-01,int,0,1.0,309000,30900.0,0
viv_6314,68.0,2,8,1980-01-01,,0,1.6,182000,18200.0,1
viv_6315,118.0,3,4,2017-01-01,int,0,1.4,335000,33500.0,1
viv_6316,124.0,4+,7,1978-01-01,,0,0.5,197000,19700.0,0
viv_6317,119.0,3,9,2012-01-01,,0,1.2,118000,11800.0,0
viv_6318,115.0,3,3,2001-01-01,,0,1.6,287000,28700.0,1
viv_6319,64.0,1,7,1989-01-01,int,0,1.4,168000,16800.0,1
viv_6320,89.0,3,5,2013-01-01,ext,0,1.2,268000,26800.0,1
viv_6321,68.0,3,7,1977-01-01,ext,0,1.9,215000,21500.0,1
viv_6322,88.0,3,1,1980-01-01,int,0,2.0,281000,28100.0,1
viv_6323,85.0,3,8,1969-01-01,,0,1.5,216000,21600.0,1
viv_6324,65.0,3,2,2010-01-01,int,0,1.9,241000,24100.0,0
viv_6325,104.0,3,1,1987-01-01,int,0,1.1,314000,31400.0,1
viv_6326,115.0,2,8,1996-01-01,int,0,0.8,272000,27200.0,1
viv_6327,61.0,4+,10,2009-01-01,ext,0,1.1,167000,16700.0,1
viv_6328,127.0,2,8,1969-01-01,,0,1.1,239000,23900.0,1
viv_6329,120.0,4+,7,1978-01-01,,0,1.5,287000,28700.0,1
viv_6330,123.0,1,2,1982-01-01,,0,0.7,115000,11500.0,0
viv_6331,109.0,4+,8,2005-01-01,ext,0,1.3,299000,29900.0,1
viv_6332,64.0,3,7,2001-01-01,ext,0,2.0,209000,20900.0,1
viv_6333,115.0,3,5,2009-01-01,int,0,1.4,331000,33100.0,1
viv_6334,128.0,2,6,2022-01-01,int,0,1.0,310000,31000.0,1
viv_6335,105.0,3,5,1980-01-01,,0,1.0,264000,26400.0,1
viv_6336,104.0,4+,3,1984-01-01,ext,0,1.1,318000,31800.0,1
viv_6337,91.0,3,3,2015-01-01,int,0,0.7,291000,29100.0,1
viv_6338,86.0,4+,6,1973-01-01,,0,1.9,241000,24100.0,1
viv_6339,77.0,4+,10,1974-01-01,int,0,1.4,194000,19400.0,1
viv_6340,110.0,1,3,2012-01-01,int,0,0.7,166000,16600.0,0
viv_6341,109.0,1,10,1984-01-01,int,0,1.2,160000,16000.0,0
viv_6342,94.0,4+,9,2023-01-01,,0,1.8,222000,22200.0,0
viv_6343,108.0,4+,1,1968-01-01,ext,0,1.7,308000,30800.0,1
viv_6344,73.0,1,5,2009-01-01,int,0,0.6,183000,18300.0,1
viv_6345,102.0,1,8,2023-01-01,,0,0.6,180000,18000.0,0
viv_6346,85.0,2,6,1968-01-01,int,0,0.9,188000,18800.0,0
viv_6347,111.0,2,3,1976-01-01,,0,0.7,252000,25200.0,1
viv_6348,65.0,4+,6,2020-01-01,int,0,0.8,169000,16900.0,0
viv_6349,112.0,3,7,1978-01-01,int,0,0.9,304000,30400.0,1
viv_6350,76.0,1,3,1966-01-01,int,0,1.6,284000,28400.0,0
viv_6351,96.0,4+,10,1971-01-01,,0,1.5,122000,12200.0,0
viv_6352,80.0,3,4,1967-01-01,,0,2.0,219000,21900.0,1
viv_6353,99.0,2,6,2014-01-01,int,0,1.2,268000,26800.0,1
viv_6354,81.0,1,4,1979-01-01,int,0,1.8,196000,19600.0,1
viv_6355,69.0,4+,9,1969-01-01,,0,1.1,241000,24100.0,0
viv_6356,106.0,3,4,1970-01-01,int,0,0.9,304000,30400.0,1
viv_6357,81.0,1,7,1981-01-01,int,0,0.9,187000,18700.0,1
viv_6358,81.0,3,2,2006-01-01,ext,0,1.3,257000,25700.0,1
viv_6359,69.0,1,2,1994-01-01,int,0,1.3,181000,18100.0,1
viv_6360,80.0,1,10,1964-01-01,,0,0.7,130000,13000.0,0
viv_6361,113.0,2,7,2012-01-01,,0,1.1,245000,24500.0,1
viv_6362,99.0,1,7,1972-01-01,int,0,0.9,342000,34200.0,0
viv_6363,128.0,4+,4,1985-01-01,,0,1.9,141000,14100.0,0
viv_6364,125.0,3,8,2009-01-01,int,0,0.8,316000,31600.0,1
viv_6365,98.0,4+,5,1976-01-01,int,0,1.9,309000,30900.0,1
viv_6366,104.0,1,5,2010-01-01,int,0,1.8,218000,21800.0,1
viv_6367,104.0,4+,9,1983-01-01,int,0,1.6,278000,27800.0,1
viv_6368,128.0,3,3,1990-01-01,ext,0,0.8,153000,15300.0,0
viv_6369,97.0,2,5,1986-01-01,,0,1.7,235000,23500.0,1
viv_6370,105.0,2,1,1979-01-01,int,0,0.9,289000,28900.0,1
viv_6371,107.0,3,1,2006-01-01,int,0,1.9,147000,14700.0,0
viv_6372,104.0,4+,2,1973-01-01,int,0,1.3,322000,32200.0,1
viv_6373,72.0,2,6,1984-01-01,,0,1.6,197000,19700.0,1
viv_6374,108.0,3,1,1972-01-01,ext,0,1.0,304000,30400.0,1
viv_6375,65.0,1,7,1971-01-01,ext,0,1.7,163000,16300.0,1
viv_6376,126.0,4+,3,2002-01-01,,0,1.2,315000,31500.0,1
viv_6377,119.0,2,5,2000-01-01,int,0,1.1,301000,30100.0,1
viv_6378,68.0,4+,5,1987-01-01,int,0,1.1,240000,24000.0,1
viv_6379,108.0,2,8,2012-01-01,,0,0.8,236000,23600.0,1
viv_6380,83.0,2,3,1986-01-01,int,0,1.4,256000,25600.0,0
viv_6381,119.0,2,4,1979-01-01,ext,0,1.5,288000,28800.0,1
viv_6382,60.0,1,1,2013-01-01,int,0,1.8,170000,17000.0,1
viv_6383,117.0,1,2,2011-01-01,,0,1.5,212000,21200.0,1
viv_6384,127.0,2,3,1973-01-01,ext,0,1.9,301000,30100.0,1
viv_6385,62.0,4+,9,2017-01-01,ext,0,1.9,197000,19700.0,1
viv_6386,73.0,3,6,2016-01-01,,0,0.8,216000,21600.0,1
viv_6387,112.0,3,2,2015-01-01,ext,0,1.0,320000,32000.0,1
viv_6388,111.0,3,5,2019-01-01,,0,0.9,274000,27400.0,1
viv_6389,82.0,4+,2,1989-01-01,ext,0,1.7,267000,26700.0,0
viv_6390,105.0,4+,6,1995-01-01,ext,0,2.0,309000,30900.0,1
viv_6391,105.0,4+,9,1987-01-01,ext,0,0.9,270000,27000.0,1
viv_6392,93.0,1,3,1997-01-01,,0,1.4,225000,22500.0,0
viv_6393,69.0,1,9,1971-01-01,ext,0,1.3,156000,15600.0,1
viv_6394,102.0,1,4,1991-01-01,,0,1.0,196000,19600.0,1
viv_6395,68.0,2,6,1981-01-01,ext,0,1.7,205000,20500.0,1
viv_6396,126.0,1,10,2018-01-01,int,0,1.4,182000,18200.0,1
viv_6397,80.0,1,9,1996-01-01,int,0,1.5,177000,17700.0,1
viv_6398,96.0,2,1,1980-01-01,,0,1.7,116000,11600.0,0
viv_6399,82.0,3,8,2022-01-01,ext,0,1.6,241000,24100.0,1
viv_6400,110.0,1,6,2020-01-01,int,0,0.8,222000,22200.0,1
viv_6401,73.0,1,3,1988-01-01,,0,1.0,170000,17000.0,1
viv_6402,102.0,3,6,2023-01-01,ext,0,1.7,288000,28800.0,1
viv_6403,62.0,3,1,1977-01-01,int,0,1.0,219000,21900.0,1
viv_6404,60.0,2,4,1998-01-01,int,0,1.9,242000,24200.0,0
viv_6405,101.0,2,10,2015-01-01,int,0,1.4,298000,29800.0,0
viv_6406,128.0,3,9,1972-01-01,int,0,1.1,270000,27000.0,0
viv_6407,87.0,4+,3,1964-01-01,int,0,0.6,297000,29700.0,0
viv_6408,77.0,3,7,2005-01-01,int,0,1.3,247000,24700.0,1
viv_6409,64.0,3,4,1994-01-01,int,0,0.9,225000,22500.0,1
viv_6410,77.0,2,3,2022-01-01,,0,1.8,217000,21700.0,0
viv_6411,61.0,4+,3,2017-01-01,int,0,1.3,224000,22400.0,1
viv_6412,113.0,3,7,2018-01-01,,0,1.1,269000,26900.0,1
viv_6413,61.0,4+,2,2020-01-01,ext,0,1.7,222000,22200.0,1
viv_6414,98.0,3,8,1991-01-01,ext,0,0.9,266000,26600.0,1
viv_6415,110.0,4+,5,1987-01-01,ext,0,1.0,162000,16200.0,0
viv_6416,98.0,1,5,1968-01-01,ext,0,1.2,198000,19800.0,1
viv_6417,113.0,4+,5,2015-01-01,,0,2.0,291000,29100.0,1
viv_6418,61.0,4+,9,1974-01-01,,0,0.6,179000,17900.0,1
viv_6419,75.0,3,3,1981-01-01,ext,0,0.8,319000,31900.0,0
viv_6420,95.0,3,1,1993-01-01,,0,1.7,261000,26100.0,1
viv_6421,129.0,2,2,1989-01-01,ext,0,1.0,306000,30600.0,1
viv_6422,110.0,3,3,1993-01-01,ext,0,1.4,290000,29000.0,0
viv_6423,107.0,3,4,2016-01-01,ext,0,1.0,192000,19200.0,0
viv_6424,90.0,4+,6,1984-01-01,,0,1.5,253000,25300.0,1
viv_6425,101.0,4+,7,2013-01-01,int,0,0.8,306000,30600.0,1
viv_6426,125.0,3,4,2005-01-01,,0,1.1,293000,29300.0,1
viv_6427,121.0,4+,10,2003-01-01,,0,1.3,218000,21800.0,1
viv_6428,111.0,3,2,2017-01-01,ext,0,1.9,321000,32100.0,1
viv_6429,77.0,3,6,2010-01-01,int,0,0.9,251000,25100.0,1
viv_6430,66.0,3,9,2004-01-01,,0,1.0,185000,18500.0,1
viv_6431,78.0,2,3,2014-01-01,int,0,0.8,239000,23900.0,1
viv_6432,128.0,3,4,1988-01-01,,0,1.3,298000,29800.0,1
viv_6433,75.0,3,10,1972-01-01,,0,1.9,168000,16800.0,1
viv_6434,121.0,1,5,1972-01-01,ext,0,1.8,224000,22400.0,1
viv_6435,128.0,4+,8,1968-01-01,int,0,1.7,140000,14000.0,0
viv_6436,60.0,2,4,1969-01-01,int,0,0.6,148000,14800.0,0
viv_6437,122.0,2,7,1987-01-01,,0,1.3,306000,30600.0,0
viv_6438,112.0,3,4,2007-01-01,int,0,1.7,327000,32700.0,1
viv_6439,124.0,2,3,1985-01-01,ext,0,1.0,303000,30300.0,1
viv_6440,75.0,3,9,1991-01-01,int,0,1.1,169000,16900.0,0
viv_6441,129.0,3,3,2000-01-01,ext,0,2.0,188000,18800.0,0
viv_6442,128.0,2,6,1973-01-01,int,0,1.5,300000,30000.0,1
viv_6443,119.0,3,9,2002-01-01,,0,1.1,247000,24700.0,1
viv_6444,112.0,1,5,1980-01-01,ext,0,0.8,218000,21800.0,1
viv_6445,93.0,3,4,2018-01-01,int,0,0.6,292000,29200.0,1
viv_6446,78.0,3,4,1980-01-01,ext,0,0.7,247000,24700.0,1
viv_6447,109.0,2,10,2016-01-01,,0,1.2,277000,27700.0,0
viv_6448,89.0,4+,5,1977-01-01,ext,0,1.2,296000,29600.0,0
viv_6449,91.0,4+,4,1964-01-01,int,0,1.5,224000,22400.0,1
viv_6450,67.0,2,5,1981-01-01,int,0,1.8,322000,32200.0,0
viv_6451,123.0,1,9,1980-01-01,ext,0,1.0,311000,31100.0,0
viv_6452,86.0,4+,10,1992-01-01,,0,1.1,186000,18600.0,1
viv_6453,84.0,1,5,1985-01-01,ext,0,0.8,248000,24800.0,0
viv_6454,121.0,4+,4,2010-01-01,ext,0,0.9,348000,34800.0,1
viv_6455,70.0,1,1,1996-01-01,int,0,1.8,339000,33900.0,0
viv_6456,123.0,4+,7,2015-01-01,int,0,1.1,146000,14600.0,0
viv_6457,109.0,1,2,1987-01-01,int,0,1.9,226000,22600.0,1
viv_6458,82.0,1,3,1987-01-01,,0,1.3,179000,17900.0,1
viv_6459,114.0,3,2,2009-01-01,,0,1.2,285000,28500.0,1
viv_6460,84.0,4+,2,1973-01-01,ext,0,1.2,177000,17700.0,0
viv_6461,119.0,1,10,1996-01-01,ext,0,1.1,176000,17600.0,1
viv_6462,128.0,4+,5,1979-01-01,,0,0.9,305000,30500.0,1
viv_6463,69.0,3,7,2012-01-01,,0,1.8,205000,20500.0,1
viv_6464,94.0,4+,4,2017-01-01,,0,1.6,263000,26300.0,1
viv_6465,83.0,2,7,1971-01-01,int,0,1.7,231000,23100.0,1
viv_6466,83.0,1,5,2019-01-01,ext,0,1.2,193000,19300.0,1
viv_6467,71.0,2,8,2007-01-01,int,0,1.5,211000,21100.0,1
viv_6468,115.0,3,9,2010-01-01,ext,0,1.2,269000,26900.0,1
viv_6469,102.0,3,2,1972-01-01,ext,0,1.8,293000,29300.0,1
viv_6470,109.0,4+,1,1971-01-01,,0,0.5,310000,31000.0,0
viv_6471,95.0,2,10,2021-01-01,,0,1.3,179000,17900.0,1
viv_6472,110.0,4+,2,2003-01-01,int,0,1.9,345000,34500.0,1
viv_6473,114.0,4+,2,1967-01-01,,0,0.6,280000,28000.0,1
viv_6474,103.0,3,9,2004-01-01,int,0,0.5,266000,26600.0,1
viv_6475,97.0,3,3,2007-01-01,int,0,1.1,302000,30200.0,1
viv_6476,119.0,2,2,1972-01-01,ext,0,1.3,251000,25100.0,0
viv_6477,95.0,3,4,1977-01-01,int,0,0.9,140000,14000.0,0
viv_6478,72.0,2,6,1971-01-01,,0,1.8,193000,19300.0,1
viv_6479,78.0,2,4,1969-01-01,int,0,0.7,227000,22700.0,1
viv_6480,130.0,3,9,1990-01-01,int,0,0.5,296000,29600.0,1
viv_6481,120.0,3,7,1990-01-01,,0,0.8,275000,27500.0,1
viv_6482,107.0,2,3,1970-01-01,ext,0,1.5,269000,26900.0,1
viv_6483,84.0,4+,3,1967-01-01,int,0,1.0,267000,26700.0,1
viv_6484,119.0,2,1,2018-01-01,int,0,0.7,311000,31100.0,1
viv_6485,97.0,4+,4,2004-01-01,ext,0,0.8,302000,30200.0,1
viv_6486,124.0,4+,5,1968-01-01,int,0,1.2,337000,33700.0,1
viv_6487,116.0,2,10,1991-01-01,,0,1.8,277000,27700.0,0
viv_6488,62.0,2,4,1986-01-01,int,0,1.5,204000,20400.0,1
viv_6489,110.0,3,7,1973-01-01,ext,0,1.8,287000,28700.0,1
viv_6490,66.0,2,9,1991-01-01,int,0,0.7,214000,21400.0,0
viv_6491,108.0,3,8,2007-01-01,int,0,1.8,343000,34300.0,0
viv_6492,106.0,2,4,2023-01-01,int,0,1.9,165000,16500.0,0
viv_6493,129.0,1,1,2008-01-01,int,0,1.5,247000,24700.0,1
viv_6494,80.0,3,2,2022-01-01,ext,0,1.3,151000,15100.0,0
viv_6495,109.0,3,1,1966-01-01,ext,0,1.0,281000,28100.0,1
viv_6496,110.0,1,3,2006-01-01,,0,1.9,205000,20500.0,1
viv_6497,77.0,3,5,1988-01-01,ext,0,0.6,245000,24500.0,1
